,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
401,190730,NV,M,398.0,248,303.0,292,337.0,11618.0,8.45,14.0
402,121071,TX,F,900.0,273,337.0,336,455.0,19298.0,13.6,15.0
403,94386,IL,M,1421.0,435,604.0,534,662.0,18555.0,5.714285714,6.0
404,31094,GA,F,405.0,166,208.0,215,254.0,7997.0,6.666666667,5.0
405,58463,KY,M,297.0,176,178.0,185,187.0,5972.0,21.0,10.0
406,160716,KS,F,317.0,231,249.0,241,249.0,17155.0,4.885769231,7.0
407,156414,CA,F,2184.0,351,376.0,394,419.0,16480.0,12.5,20.0
408,137592,Arizona,M,0.0,0,0.0,0,0.0,0.0,17.5,25.0
409,130840,CO,M,1848.0,643,688.0,705,765.0,27612.0,8.35,20.0
410,133176,ID,F,2111.0,320,408.0,444,550.0,28034.0,16.5,50.0
411,164044,CA,M,5795.0,1329,1326.0,1201,1204.0,57002.0,11.66666667,15.0
412,190746,AL,Male,710.0,402,429.0,433,457.0,14119.0,10.71428571,11.0
413,52116,NC,female,680.0,236,279.0,277,318.0,11568.0,9.269230769,10.0
414,42913,FL,M,950.0,357,449.0,420,469.0,18756.0,7.2,5.0
415,124143,TX,M,846.0,538,541.0,595,602.0,18861.0,5.181818182,6.0
416,47385,AL,Male,2432.0,1273,1332.0,1057,1105.0,55765.0,15.0,15.0
417,92312,IL,F,3573.0,1245,1474.0,1065,1179.0,83519.0,10.33333333,24.0
418,114208,OK,M,393.0,195,212.0,222,221.0,10232.0,15.55555556,50.0
419,127744,TX,M,600.0,420,461.0,467,479.0,17725.0,8.727272727,15.0
420,86696,ND,F,469.0,293,354.0,331,398.0,13446.0,19.28571429,25.0
421,177131,OR,F,605.0,223,326.0,283,323.0,12224.0,12.25,10.0
422,42689,FL,F,711.0,267,305.0,307,363.0,15229.0,3.857142857,4.0
423,7879,CA,F,1072.0,284,306.0,378,427.0,14572.0,17.85714286,25.0
424,13089,MI,F,782.0,462,475.0,498,504.0,15816.0,20.18181818,34.0
425,98085,IL,M,464.0,225,291.0,277,364.0,12445.0,10.2,10.0
426,5614,CA,M,1803.0,281,418.0,364,492.0,24681.0,13.71428571,19.0
427,122198,TX,F,1329.0,685,727.0,689,743.0,21941.0,6.2,6.0
428,131537,AL,F,408.0,215,253.0,259,286.0,9667.0,8.444444444,7.0
429,171609,CA,F,1537.0,495,509.0,528,544.0,17689.0,13.0,20.0
430,47914,AL,F,488.0,300,314.0,282,311.0,10516.0,4.714285714,5.0
431,25226,SC,M,799.0,429,445.0,421,467.0,15469.0,9.125,12.5
432,158567,CA,F,1722.0,324,406.0,365,408.0,15603.0,6.071428571,6.0
433,103535,MO,F,365.0,215,249.0,269,296.0,9330.0,13.33333333,15.0
434,13394,IL,F,1204.0,444,514.0,491,557.0,18966.0,7.4,15.0
435,45870,FL,M,518.0,184,213.0,228,264.0,11126.0,9.333333332999999,20.0
436,169703,CA,F,2486.0,475,508.0,516,543.0,26926.0,3.491935484,25.0
437,147484,CA,M,5439.0,984,1029.0,961,1004.0,42403.0,12.22222222,12.0
438,151907,CA,F,3477.0,424,601.0,528,629.0,27103.0,5.4,6.0
439,152283,CA,F,2813.0,313,366.0,388,474.0,23850.0,10.0,10.0
440,146742,CA,M,3909.0,870,886.0,878,901.0,34835.0,11.28571429,15.0
441,68240,MI,M,237.0,255,250.0,274,274.0,12378.0,12.84615385,25.0
442,24975,SC,F,545.0,302,316.0,324,338.0,12022.0,15.0,20.0
443,25027,SC,M,482.0,239,282.0,287,335.0,11149.0,5.071428571,5.0
444,184269,WA,F,506.0,274,320.0,310,356.0,12932.0,10.0,10.0
445,187915,NJ,F,1344.0,436,468.0,439,472.0,14568.0,3.931538461,20.0
446,16972,NC,M,621.0,267,328.0,300,352.0,11523.0,10.5875,12.0
447,126469,TX,M,564.0,199,207.0,274,288.0,10369.0,8.730769231,15.0
448,42548,FL,F,398.0,193,207.0,195,210.0,6768.0,8.769230769,11.0
449,72416,MI,M,667.0,333,380.0,345,395.0,12506.0,6.722222222,5.0
450,118163,TX,M,948.0,545,604.0,655,684.0,20038.0,5.0,5.0
451,174833,OR,F,953.0,319,379.0,387,455.0,15729.0,13.2,20.0
452,19623,NC,female,1070.0,384,420.0,435,476.0,17806.0,6.533333333,14.0
453,159506,CA,M,1029.0,415,401.0,408,413.0,17789.0,5.133333333,10.0
454,153743,CA,M,1325.0,381,458.0,403,464.0,19380.0,16.35294118,26.0
455,100447,MO,F,806.0,357,393.0,386,441.0,14575.0,4.0,3.0
456,126403,TX,F,339.0,158,161.0,212,207.0,5445.0,8.25,10.0
457,77695,WI,male,1040.0,492,505.0,549,569.0,18196.0,15.0,20.0
458,18266,NC,M,487.0,273,308.0,275,314.0,13272.0,5.0,5.0
459,80893,WI,male,498.0,278,348.0,357,390.0,13894.0,8.333333332999999,25.0
460,169553,CA,F,942.0,204,254.0,306,304.0,10323.0,5.6111111110000005,10.0
461,30450,GA,F,1156.0,420,617.0,541,655.0,22639.0,31.0,50.0
462,98220,IL,M,331.0,195,288.0,255,314.0,11368.0,7.5,10.0
463,134833,UT,M,498.0,139,229.0,246,299.0,7461.0,5.5,6.0
464,179014,WA,F,904.0,296,372.0,330,407.0,17248.0,13.6,23.0
465,77023,IA,M,324.0,146,192.0,186,202.0,8170.0,12.5,15.0
466,10028,CA,M,1771.0,314,335.0,322,341.0,17567.0,11.1875,20.0
467,20522,NC,M,1203.0,462,473.0,497,543.0,17989.0,15.0,15.0
468,82065,MN,M,737.0,506,504.0,472,469.0,13295.0,8.454545455,10.0
469,20769,NC,M,504.0,191,228.0,246,287.0,9564.0,5.0,5.0
470,160970,CA,M,931.0,307,318.0,332,343.0,12060.0,5.090909091,5.0
471,174609,OR,F,819.0,259,275.0,331,367.0,13539.0,7.538461539,10.0
472,127166,TX,J,1490.0,612,645.0,733,818.0,38526.0,18.47826087,30.0
473,155967,CA,F,2521.0,412,424.0,512,516.0,13961.0,5.555555556,5.0
474,14790,CA,M,4068.0,753,821.0,748,872.0,31920.0,6.4,15.0
475,20583,NC,female,810.0,441,457.0,489,503.0,17642.0,8.133333333,14.0
476,185934,CA,F,1364.0,244,255.0,296,308.0,6939.0,18.75,25.0
477,109449,LA,F,456.0,238,263.0,281,317.0,10293.0,11.0,12.0
478,64115,IN,M,501.0,359,407.0,385,445.0,16856.0,7.5,15.0
479,154202,CA,F,810.0,180,214.0,217,264.0,12413.0,12.83333333,50.0
480,153001,CA,M,1960.0,265,321.0,362,469.0,17243.0,6.3,5.0
481,154216,CA,F,770.0,213,264.0,276,313.0,11794.0,4.714285714,13.0
482,174976,OR,F,619.0,244,271.0,300,324.0,13392.0,12.25,15.0
483,140547,NM,M,544.0,259,305.0,322,341.0,11638.0,20.0,20.0
484,169371,CA,F,1436.0,308,347.0,338,372.0,11970.0,25.0,20.0
485,167100,CA,M,3223.0,487,516.0,568,597.0,22177.0,6.444444444,10.0
486,157295,CA,U,5500.0,365,424.0,456,614.0,31227.0,11.53846154,35.0
487,19020,NC,female,1588.0,450,471.0,478,511.0,18048.0,16.2,19.0
488,105325,KS,F,227.0,202,241.0,220,251.0,8250.0,2.445945946,6.0
489,30117,GA,M,679.0,350,374.0,377,402.0,11290.0,13.0,16.0
490,121798,TX,M,612.0,508,510.0,551,547.0,23219.0,12.33333333,15.0
491,86322,SD,F,213.0,222,273.0,283,329.0,12227.0,5.125,5.0
492,56886,KY,M,1111.0,506,591.0,552,636.0,21181.0,6.6363636360000005,12.0
493,177613,OR,M,803.0,222,240.0,311,326.0,11846.0,19.23076923,20.0
494,43492,FL,F,665.0,240,264.0,273,312.0,11939.0,7.0,12.0
495,931,OR,M,646.0,239,249.0,305,328.0,10757.0,5.1,12.0
496,19510,NC,M,2441.0,579,740.0,697,866.0,46160.0,11.0,12.5
497,38165,CA,F,1985.0,414,446.0,467,490.0,17181.0,10.36363636,14.0
498,171879,CA,F,1016.0,235,246.0,278,303.0,12496.0,20.0,20.0
499,135248,Arizona,M,596.0,308,316.0,345,361.0,11474.0,11.81818182,20.0
500,187171,Arizona,M,851.0,299,363.0,330,387.0,19138.0,15.0,15.0
501,77915,WI,male,477.0,278,321.0,303,375.0,11950.0,8.571428571,15.0
502,64419,IN,M,725.0,305,309.0,349,360.0,13264.0,10.22222222,14.0
503,51185,TN,M,457.0,186,242.0,237,292.0,10259.0,9.333333332999999,10.0
504,79116,WI,F,377.0,311,363.0,320,375.0,10276.0,5.0,10.0
505,68951,MI,M,1223.0,575,644.0,638,704.0,27751.0,25.0,25.0
506,50570,TN,M,308.0,182,220.0,231,269.0,9150.0,10.0,10.0
507,90775,IL,M,1097.0,312,463.0,371,473.0,16896.0,10.71428571,17.0
508,186375,OR,M,1060.0,340,425.0,422,500.0,19213.0,15.0,10.0
509,90765,IL,F,870.0,356,405.0,361,420.0,17028.0,26.66666667,20.0
510,76128,IA,M,543.0,271,349.0,339,387.0,12961.0,4.964285714,5.0
511,28082,GA,F,1063.0,477,529.0,526,558.0,18253.0,15.0,20.0
512,47869,AL,F,402.0,186,240.0,230,287.0,10573.0,37.2,20.0
513,176740,OR,M,770.0,228,282.0,272,318.0,12603.0,20.0,30.0
514,48487,AL,F,364.0,170,231.0,221,277.0,8962.0,10.0,25.0
515,2490,SC,M,620.0,323,358.0,348,373.0,11492.0,3.35516129,3.0
516,41312,FL,F,577.0,157,324.0,224,373.0,10497.0,11.09090909,23.0
517,17094,NC,female,897.0,454,473.0,444,479.0,15887.0,13.0,15.0
518,56787,KY,M,651.0,321,345.0,361,359.0,15114.0,9.666666667000001,13.0
519,164167,CA,F,2292.0,642,670.0,680,710.0,22186.0,6.4,13.0
520,41785,FL,F,972.0,316,367.0,388,462.0,20831.0,11.2,17.0
521,126959,TX,M,1035.0,273,386.0,356,471.0,14432.0,11.42857143,15.0
522,29526,GA,F,431.0,258,283.0,289,319.0,9791.0,7.25,10.0
523,142901,CA,F,4947.0,586,608.0,682,748.0,33685.0,10.0,10.0
524,105827,KS,F,351.0,213,245.0,225,356.0,9679.0,12.89473684,20.0
525,159439,CA,M,439.0,203,203.0,230,228.0,5774.0,5.6363636360000005,5.0
526,11459,CA,M,1967.0,371,418.0,438,482.0,15962.0,5.2618518519999995,7.0
527,129268,CO,F,952.0,394,407.0,436,457.0,15275.0,6.142857143,10.0
528,122256,TX,F,637.0,404,407.0,446,457.0,13216.0,4.714285714,20.0
529,92355,IL,M,1413.0,414,482.0,489,539.0,30680.0,8.0,25.0
530,59811,IN,F,360.0,206,266.0,252,307.0,9936.0,15.28571429,5.0
531,173497,HI,F,3676.0,683,692.0,724,722.0,23977.0,20.0,5.0
532,177017,OR,M,719.0,224,269.0,280,321.0,12226.0,7.6,15.0
533,15350,NC,female,1071.0,357,494.0,490,575.0,23527.0,17.5,15.0
534,4629,CO,M,1460.0,551,565.0,641,668.0,21916.0,7.102941177000001,15.0
535,162598,CA,F,2766.0,362,433.0,398,439.0,17063.0,13.0,20.0
536,178949,WA,male,3442.0,658,671.0,749,793.0,28222.0,10.0,15.0
537,189880,MN,F,528.0,204,271.0,243,335.0,11183.0,8.333333332999999,10.0
538,132031,NM,M,1345.0,609,635.0,629,678.0,29493.0,11.0,23.0
539,38111,FL,M,747.0,380,385.0,398,376.0,17585.0,4.722222222,7.0
540,21375,NC,female,498.0,243,284.0,285,326.0,11462.0,20.0,25.0
541,31735,FL,F,881.0,355,464.0,388,496.0,17641.0,11.0,19.0
542,132456,CO,F,957.0,319,360.0,365,400.0,13186.0,5.0,7.0
543,121165,TX,M,920.0,160,753.0,348,633.0,20828.0,15.0,10.0
544,175226,OR,M,693.0,213,248.0,232,259.0,10095.0,7.25,11.0
545,190534,CA,F,1922.0,284,307.0,300,332.0,9661.0,5.545454545,6.0
546,33383,FL,F,1473.0,611,647.0,649,688.0,26812.0,7.333333333,11.0
547,64261,IN,F,369.0,251,305.0,295,346.0,11275.0,5.625,10.0
548,106854,CO,F,1070.0,505,510.0,529,518.0,16105.0,7.583333333,8.0
549,115676,TX,F,340.0,191,221.0,208,237.0,7393.0,14.22222222,20.0
550,60195,IN,F,684.0,272,321.0,298,357.0,14675.0,13.5,25.0
551,6308,SC,M,454.0,244,285.0,280,320.0,10904.0,10.77777778,12.0
552,93883,IL,M,574.0,289,318.0,315,363.0,11250.0,3.5555555560000003,4.0
553,38812,FL,F,3772.0,515,661.0,647,791.0,46740.0,14.33333333,17.0
554,15219,NC,female,730.0,309,374.0,365,419.0,14673.0,25.0,25.0
555,76442,IA,M,588.0,332,380.0,354,405.0,11164.0,4.0,5.0
556,175659,OR,F,1465.0,514,638.0,589,720.0,27151.0,7.818181817999999,10.0
557,21859,NC,female,824.0,285,305.0,333,356.0,13339.0,9.909090909,10.0
558,32892,FL,M,852.0,443,446.0,480,497.0,16681.0,10.19047619,10.0
559,65740,MI,F,777.0,444,485.0,476,511.0,16822.0,9.3,12.0
560,117264,TX,F,532.0,237,404.0,297,396.0,11962.0,12.0,17.0
561,156344,CA,M,2917.0,625,613.0,712,709.0,23064.0,10.09090909,10.0
562,152816,CA,F,1990.0,301,326.0,389,395.0,14403.0,15.0,35.0
563,133042,ID,M,427.0,231,290.0,290,341.0,10388.0,27.5,40.0
564,9063,Arizona,M,844.0,293,336.0,333,390.0,19809.0,9.866666667,10.0
565,127527,TX,M,822.0,228,322.0,321,385.0,11594.0,10.75,12.0
566,24940,SC,F,761.0,396,422.0,425,464.0,15429.0,6.466666667,15.0
567,40520,FL,F,965.0,356,453.0,426,495.0,19633.0,9.538461539,10.0
568,101263,MO,F,150.0,162,197.0,198,239.0,8299.0,6.333333333,10.0
569,130185,CO,F,607.0,239,260.0,256,279.0,10199.0,3.6,3.0
570,84599,MN,F,760.0,469,505.0,492,544.0,17948.0,7.8,11.0
571,95208,IL,F,445.0,234,253.0,270,306.0,10475.0,8.9,10.0
572,129822,CO,F,1331.0,503,579.0,561,635.0,22045.0,12.2,20.0
573,97026,IL,F,598.0,371,453.0,419,487.0,16242.0,11.5,10.0
574,165378,CA,F,3997.0,896,915.0,919,945.0,41664.0,10.625,23.0
575,160196,CA,F,3461.0,404,423.0,479,514.0,17618.0,6.153846154,10.0
576,57052,KY,U,683.0,267,309.0,325,362.0,11879.0,16.57142857,29.0
577,144577,CA,M,5739.0,634,670.0,792,810.0,45680.0,9.285714286000001,15.0
578,103591,MO,M,150.0,202,251.0,223,258.0,8084.0,6.1,3.0
579,111708,AR,Female,502.0,247,298.0,292,336.0,11053.0,9.0,15.0
580,89030,IL,F,539.0,268,303.0,377,384.0,10905.0,5.625,11.0
581,169678,CA,F,1856.0,504,523.0,516,536.0,17132.0,13.0,20.0
582,95831,IL,M,301.0,238,354.0,267,347.0,12366.0,10.5,10.0
583,48047,AL,F,1075.0,511,556.0,552,590.0,20216.0,5.8,6.0
584,156378,CA,F,5000.0,738,963.0,797,959.0,50907.0,11.0,13.0
585,58130,KY,F,283.0,149,168.0,207,227.0,7466.0,5.1111111110000005,7.0
586,111459,AR,Female,1054.0,584,644.0,652,726.0,26074.0,13.53846154,20.0
587,77574,WI,F,1260.0,252,357.0,309,404.0,17617.0,4.8571428569999995,5.0
588,157536,CA,F,3009.0,411,455.0,493,546.0,20728.0,12.5,17.0
589,86270,SD,M,462.0,224,264.0,248,253.0,8866.0,8.0,16.0
590,71882,MI,F,574.0,299,363.0,360,420.0,17296.0,6.166666667,14.0
591,53213,TN,F,402.0,194,229.0,234,267.0,8742.0,12.0,15.0
592,121292,TX,F,557.0,211,188.0,221,205.0,5550.0,13.0,16.0
593,101614,MO,F,320.0,148,183.0,202,233.0,9379.0,13.33333333,21.0
594,161479,OR,F,758.0,407,409.0,455,457.0,17576.0,7.454545455,11.0
595,74183,MI,F,836.0,332,354.0,380,425.0,13813.0,4.476190476,5.0
596,53611,TN,F,468.0,245,308.0,294,315.0,11358.0,8.0,18.25
597,143610,CA,F,5000.0,569,936.0,712,932.0,52576.0,15.0,5.25
598,158534,CA,F,2541.0,423,486.0,454,528.0,19220.0,24.28571429,25.0
599,66265,MI,M,497.0,362,452.0,384,421.0,13649.0,20.41666667,40.0
600,141468,NV,M,1003.0,258,322.0,318,386.0,15748.0,25.0,25.0
601,121683,TX,M,770.0,477,522.0,522,578.0,19810.0,20.0,10.0
602,130239,CO,M,739.0,369,368.0,419,428.0,14453.0,20.0,20.0
603,987,GA,F,2140.0,773,789.0,816,850.0,33069.0,3.761904762,3.0
604,76585,IA,F,1282.0,550,637.0,607,703.0,26007.0,4.8571428569999995,5.0
605,155240,CA,F,1167.0,211,272.0,329,406.0,16425.0,11.14285714,15.0
606,147841,CA,F,5626.0,1023,1109.0,969,1051.0,62324.0,30.75,100.0
607,140481,NM,F,636.0,281,311.0,295,341.0,11957.0,8.75,20.0
608,159034,CA,M,1834.0,442,371.0,441,420.0,11448.0,14.8,21.0
609,3933,IL,M,912.0,334,393.0,375,453.0,14883.0,8.5625,20.0
610,167138,CA,F,2125.0,375,399.0,411,468.0,21196.0,20.0,30.0
611,100900,MO,F,1180.0,513,548.0,554,607.0,19444.0,5.5,5.0
612,161634,CA,F,669.0,190,198.0,214,226.0,7245.0,8.4,15.0
613,162945,CA,F,0.0,132,147.0,178,186.0,9308.0,4.5,5.0
614,12626,GA,F,533.0,301,349.0,339,386.0,11562.0,8.2,9.0
615,134005,UT,M,582.0,361,368.0,385,392.0,12270.0,9.666666667000001,10.0
616,176948,OR,M,480.0,203,217.0,202,237.0,8973.0,17.33333333,20.0
617,123270,TX,M,435.0,174,209.0,256,289.0,7881.0,12.83333333,10.0
618,133884,ID,F,609.0,250,291.0,290,323.0,10580.0,3.9085714289999998,50.0
619,21815,NC,female,548.0,213,307.0,256,317.0,11564.0,5.8,5.0
620,56700,KY,M,447.0,214,280.0,265,314.0,12305.0,12.33333333,20.0
621,41920,FL,M,467.0,192,261.0,261,323.0,10376.0,15.0,15.0
622,68440,MI,M,327.0,232,256.0,284,325.0,12587.0,13.66666667,15.0
623,8013,IL,F,890.0,437,426.0,459,455.0,20927.0,8.285714286000001,10.0
624,12801,CA,F,2947.0,564,658.0,665,754.0,44438.0,15.0,15.0
625,36495,FL,F,679.0,192,238.0,242,321.0,13762.0,7.428571429,10.0
626,151730,CA,F,1522.0,374,485.0,453,537.0,20172.0,5.0,5.0
627,89174,IL,M,5324.0,1159,1500.0,1053,1217.0,95913.0,22.25,20.0
628,5123,CA,F,1878.0,351,439.0,389,475.0,15262.0,5.3,6.0
629,3931,IN,F,529.0,277,360.0,345,397.0,12618.0,17.5,10.0
630,8330,FL,F,742.0,239,293.0,290,356.0,18464.0,5.727272727000001,5.0
631,113354,OK,F,466.0,332,368.0,368,399.0,12452.0,10.87878788,20.0
632,164296,CA,F,911.0,325,358.0,330,384.0,16016.0,5.944444444,10.0
633,184017,WA,male,952.0,414,452.0,484,529.0,23125.0,14.22222222,20.0
634,37852,FL,M,879.0,235,251.0,303,327.0,9954.0,10.5,20.0
635,64170,IN,F,573.0,393,437.0,413,471.0,16377.0,16.28571429,15.0
636,152118,CA,F,1644.0,396,426.0,450,489.0,16298.0,3.0,4.0
637,190281,CO,F,905.0,215,245.0,269,331.0,10917.0,13.14285714,25.0
638,28786,GA,F,406.0,183,225.0,245,287.0,8848.0,7.444444444,10.0
639,45551,FL,F,0.0,0,0.0,0,0.0,0.0,12.5,15.0
640,181931,WA,F,430.0,221,234.0,236,243.0,8096.0,10.27272727,13.0
641,45431,FL,F,492.0,200,244.0,243,288.0,13616.0,15.0,20.0
642,25635,GA,M,553.0,325,334.0,343,345.0,11881.0,7.2,11.0
643,135112,Arizona,Female,719.0,313,366.0,331,407.0,13050.0,5.428571429,8.0
644,179111,WA,male,1761.0,583,588.0,692,715.0,25887.0,12.5,20.0
645,65596,MI,M,587.0,438,466.0,438,473.0,14390.0,4.590909091,9.0
646,73282,MI,M,800.0,409,448.0,433,478.0,14218.0,20.83333333,25.0
647,146241,CA,M,3196.0,655,692.0,695,731.0,21091.0,30.0,50.0
648,60098,IN,M,789.0,383,434.0,412,462.0,17643.0,9.916666667000001,25.0
649,74361,MI,M,545.0,265,281.0,312,328.0,10786.0,10.0625,10.0
650,82857,MN,M,745.0,326,382.0,374,428.0,15081.0,11.42857143,10.0
651,38580,FL,M,1144.0,333,443.0,436,505.0,16518.0,14.81818182,10.0
652,36471,FL,F,730.0,181,191.0,287,272.0,12098.0,10.5,20.0
653,140135,NM,F,506.0,191,214.0,253,273.0,8923.0,14.81818182,20.0
654,133029,ID,F,488.0,159,220.0,203,234.0,8393.0,11.94117647,5.0
655,161829,CA,F,1748.0,351,355.0,382,391.0,14059.0,5.523809524,10.0
656,168268,CA,F,2159.0,233,280.0,247,394.0,12950.0,20.17647059,15.0
657,19490,NC,female,739.0,309,402.0,405,451.0,17709.0,10.42857143,10.0
658,166899,CA,F,2153.0,320,379.0,360,397.0,15000.0,22.5,35.0
659,145982,CA,F,2051.0,523,545.0,543,561.0,19319.0,33.0,30.0
660,187764,Arizona,F,1553.0,634,653.0,694,725.0,29972.0,23.33333333,25.0
661,171227,CA,M,986.0,354,389.0,369,405.0,13968.0,7.6,7.0
662,27419,GA,M,442.0,218,253.0,257,286.0,9399.0,15.0,20.0
663,106488,KS,F,405.0,241,274.0,291,349.0,11254.0,21.06666667,26.0
664,70722,MI,F,355.0,252,292.0,271,309.0,10409.0,12.33333333,16.0
665,187495,OK,M,922.0,374,442.0,449,501.0,16125.0,14.0,17.0
666,18543,NC,female,506.0,243,285.0,294,336.0,11973.0,9.090909091,14.0
667,38707,FL,M,3333.0,390,609.0,549,815.0,48235.0,10.0,17.0
668,138528,Arizona,M,723.0,265,361.0,351,485.0,17145.0,18.4,26.0
669,177960,OR,M,528.0,284,338.0,306,359.0,11925.0,12.47826087,25.0
670,97221,IL,F,418.0,330,343.0,381,430.0,14006.0,11.0,25.0
671,158816,CA,F,2322.0,469,472.0,499,498.0,18806.0,7.84375,11.0
672,93713,IL,F,704.0,314,349.0,358,415.0,11865.0,13.0,20.0
673,135535,Arizona,Female,1060.0,519,602.0,559,631.0,18341.0,6.357142857,13.0
674,91194,IL,F,539.0,254,348.0,297,343.0,12966.0,7.894736842,7.0
675,62232,IN,F,1097.0,485,562.0,534,601.0,21132.0,14.6,19.0
676,91507,IL,F,1058.0,479,499.0,525,562.0,18116.0,8.75,14.0
677,153467,CA,M,1971.0,553,605.0,559,607.0,17576.0,15.0,21.0
678,28718,GA,M,512.0,190,237.0,248,297.0,9317.0,20.0,20.0
679,119902,TX,M,321.0,170,189.0,233,271.0,9720.0,10.0,5.0
680,179339,WA,male,2321.0,631,638.0,713,718.0,21434.0,6.7,13.0
681,74880,IA,F,622.0,347,378.0,401,416.0,15808.0,15.0,25.0
682,29988,GA,M,351.0,171,186.0,219,237.0,8814.0,25.0,25.0
683,132508,WY,F,540.0,191,215.0,195,237.0,10336.0,10.5,10.0
684,144351,CA,F,2855.0,311,385.0,484,537.0,18525.0,11.46153846,40.0
685,38388,FL,F,955.0,324,379.0,397,444.0,12645.0,7.264347826,10.0
686,176863,OR,M,442.0,156,195.0,165,191.0,6370.0,16.5,20.0
687,70696,MI,F,569.0,356,384.0,440,515.0,19771.0,6.75,12.0
688,151819,CA,M,1170.0,210,220.0,252,255.0,7629.0,5.7,6.0
689,146500,CA,F,2353.0,301,316.0,333,367.0,10333.0,25.0,25.0
690,72679,MI,F,330.0,249,317.0,289,357.0,10932.0,7.333333333,10.0
691,61805,IN,F,428.0,253,294.0,284,319.0,10747.0,2.625,5.0
692,142742,CA,F,1713.0,217,244.0,310,334.0,9763.0,15.0,15.0
693,29342,GA,F,618.0,278,291.0,322,364.0,11899.0,7.285714286,10.0
694,49712,AL,Male,310.0,243,308.0,265,297.0,9642.0,11.2,17.0
695,53529,Tennessee,F,1183.0,496,603.0,566,654.0,27491.0,10.65217391,5.0
696,70803,MI,M,299.0,244,267.0,263,303.0,10136.0,4.9375,4.0
697,20721,NC,female,504.0,238,355.0,319,424.0,14205.0,8.5,10.0
698,15445,NC,M,782.0,223,341.0,272,357.0,11910.0,10.23076923,20.0
699,24030,SC,F,383.0,76,134.0,135,180.0,5990.0,12.2,20.0
700,150177,CA,M,2044.0,329,337.0,397,423.0,13686.0,10.75,20.0
701,137540,Arizona,Female,2158.0,411,516.0,535,640.0,33235.0,9.0,10.0
702,13496,CA,F,3222.0,569,614.0,607,652.0,34407.0,16.54545455,25.0
703,28040,GA,M,866.0,463,475.0,467,492.0,15563.0,7.545454545,11.0
704,156174,NV,M,899.0,479,486.0,542,535.0,15544.0,9.444444444,10.0
705,75461,IA,F,221.0,216,274.0,252,304.0,10791.0,11.33333333,15.0
706,2781,CA,F,2432.0,340,364.0,397,432.0,13558.0,9.0,20.0
707,85476,MN,F,198.0,173,209.0,208,238.0,7616.0,5.0,5.0
708,177640,OR,M,600.0,236,256.0,273,275.0,9757.0,18.95833333,30.0
709,183052,WA,male,944.0,395,417.0,414,461.0,13714.0,5.266666667,5.0
710,115935,TX,F,463.0,404,416.0,427,470.0,16020.0,10.4,20.0
711,103872,MO,F,290.0,182,228.0,235,277.0,9887.0,20.0,20.0
712,10064,IN,F,694.0,270,376.0,339,450.0,14428.0,13.0,18.0
713,84854,MN,F,797.0,259,378.0,318,392.0,12827.0,3.1612903230000002,3.0
714,106430,KS,F,589.0,282,286.0,337,366.0,16020.0,10.0,14.0
715,18438,NC,M,1205.0,246,459.0,345,473.0,19319.0,4.176470588,5.0
716,49519,AL,Male,464.0,270,288.0,289,307.0,9942.0,6.5,5.0
717,63971,IN,M,444.0,265,324.0,304,353.0,11781.0,4.5,4.0
718,34079,FL,F,801.0,324,382.0,419,478.0,19724.0,4.9,5.0
719,120509,TX,F,337.0,204,261.0,263,298.0,12342.0,8.294117647,10.0
720,66244,MI,M,434.0,237,337.0,305,372.0,11550.0,11.66666667,10.0
721,44715,FL,F,646.0,241,257.0,278,299.0,12694.0,7.1875,12.0
722,104891,KS,M,740.0,295,376.0,329,420.0,15354.0,12.6,23.0
723,30988,GA,F,717.0,316,339.0,349,366.0,12673.0,10.0,10.0
724,158389,CA,M,2971.0,302,288.0,340,322.0,6309.0,7.0,12.0
725,97020,IL,F,636.0,316,395.0,325,393.0,15018.0,14.25,17.0
726,92801,IL,M,2906.0,688,653.0,740,707.0,26708.0,10.6,15.0
727,28960,GA,F,717.0,327,352.0,347,364.0,12615.0,10.0,10.0
728,121969,TX,F,715.0,295,301.0,333,355.0,9884.0,7.1111111110000005,8.0
729,52330,Tennessee,U,565.0,294,367.0,314,344.0,11329.0,4.454545455,3.0
730,105709,KS,M,386.0,293,354.0,302,356.0,11937.0,4.2173913039999995,5.0
731,177329,OR,F,684.0,290,323.0,323,356.0,11910.0,20.0,20.0
732,18196,NC,M,469.0,214,260.0,271,313.0,10164.0,7.465116279,12.0
733,185572,KY,M,884.0,332,377.0,366,404.0,14624.0,7.666666667,5.0
734,103613,MO,F,275.0,154,161.0,224,246.0,7925.0,9.25,15.0
735,84144,MN,F,1122.0,554,560.0,607,618.0,20341.0,25.125,20.0
736,83530,MN,F,656.0,272,339.0,318,373.0,14010.0,28.6,5.0
737,46495,FL,F,880.0,335,343.0,386,403.0,13951.0,17.71428571,15.0
738,186458,WA,F,837.0,337,381.0,369,397.0,14154.0,3.4666666669999997,3.0
739,162253,CA,F,2322.0,506,548.0,469,579.0,19463.0,4.431034483,5.0
740,24915,AL,F,853.0,445,464.0,447,475.0,15281.0,10.0,10.0
741,2081,WA,F,871.0,381,412.0,436,476.0,16559.0,7.836734694,7.0
742,121654,TX,M,884.0,681,692.0,737,746.0,23287.0,9.142857142999999,21.0
743,132627,WY,male,643.0,227,311.0,293,338.0,10980.0,6.5,10.0
