,response,coverage,education,policy_type,policy,vehicle_size,year,month,day,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount
2821,1,1,1,0,1,1,2011,2,3,5015.009472,48567,130,12,15,0,1,624.0
2822,0,0,1,0,2,1,2011,2,22,5797.604861,69276,74,14,22,2,8,201.327931
2823,0,1,0,0,0,2,2011,1,20,3475.07136,0,96,6,60,0,1,460.8
2824,0,2,2,1,4,1,2011,2,12,8542.218196,50117,107,13,98,0,4,462.654347
2825,1,0,1,0,0,1,2011,2,24,16473.16905,22828,106,11,54,0,2,508.8
2826,0,1,0,0,2,0,2011,2,26,6776.353402,0,96,0,38,0,3,818.730215
2827,0,1,0,1,5,2,2011,2,11,9713.156737,0,136,7,34,0,3,979.2
2828,0,0,0,0,2,2,2011,2,19,4429.193391,20868,112,14,11,0,1,537.6
2829,0,0,1,1,4,1,2011,1,27,2435.535995,40921,62,0,50,2,1,10.560419
2830,0,1,3,0,2,1,2011,2,28,9863.502214,99654,121,13,95,0,3,272.788141
2831,0,0,0,2,7,1,2011,2,22,8207.858272,0,110,16,17,0,5,686.90827
2832,0,0,1,0,0,1,2011,2,23,2781.446975,56218,72,17,74,2,1,302.942519
2833,0,0,0,0,0,1,2011,2,4,5807.994569,70717,72,20,89,0,5,37.28874
2834,0,0,2,0,1,1,2011,1,13,8395.272249,62989,71,3,18,1,2,319.131547
2835,0,0,3,0,2,1,2011,2,4,14333.92489,41459,71,8,4,0,2,340.8
2836,0,0,3,0,1,1,2011,2,22,11003.54385,0,102,20,7,1,2,489.6
2837,0,2,2,0,1,1,2011,1,9,4049.807215,42512,105,15,72,1,1,77.479316
2838,0,0,1,0,1,1,2011,2,8,2141.750757,0,61,5,90,0,1,437.040616
2839,0,1,4,0,2,1,2011,1,11,5079.843625,83288,124,18,70,0,1,353.397699
2840,0,0,0,0,2,1,2011,1,3,2895.522489,46267,72,4,73,0,1,231.969205
2841,1,1,3,1,5,1,2011,2,23,9031.214859,0,122,15,47,0,9,650.52179
2842,0,1,3,0,0,1,2011,1,17,6554.390004,74424,81,26,74,0,9,388.8
2843,0,0,2,0,1,1,2011,2,16,7487.744636,0,72,15,70,0,2,693.084662
2844,0,0,4,1,4,1,2011,2,4,15118.89548,58883,62,1,47,0,2,432.480275
2845,0,2,0,0,1,1,2011,2,25,9007.431501,41539,116,11,35,0,3,556.8
2846,0,0,0,0,2,2,2011,2,17,5488.931031,33881,68,11,83,0,9,65.659137
2847,0,1,1,0,2,1,2011,2,24,7234.142952,86448,90,25,79,0,6,59.853369
2848,0,0,2,0,2,1,2011,1,10,5205.751205,25237,69,23,52,0,9,378.345883
2849,0,0,0,2,7,1,2011,1,12,4697.152892,0,67,10,75,0,7,482.4
2850,0,1,2,0,1,1,2011,1,2,6207.171358,49419,77,3,34,0,4,203.296071
2851,0,1,2,0,1,0,2011,2,7,6615.815683,90414,83,7,49,1,6,398.4
2852,0,1,2,0,0,1,2011,1,19,9708.504642,39930,86,22,64,1,2,412.8
2853,0,1,4,0,0,1,2011,2,1,10831.13004,23202,96,29,59,0,2,460.8
2854,1,0,3,0,0,1,2011,1,16,4626.801093,79487,114,20,87,0,1,547.2
2855,0,1,3,0,1,2,2011,1,11,6748.231188,68423,85,14,81,0,7,324.413656
2856,0,0,1,2,8,0,2011,2,3,2542.06388,84495,63,15,61,0,1,302.4
2857,0,0,4,1,5,1,2011,1,14,5450.394878,43091,69,2,36,1,6,330.138332
2858,0,1,0,0,0,1,2011,1,11,7243.865476,41951,91,30,56,0,7,40.536151
2859,0,0,2,0,2,1,2011,1,13,8306.550901,89834,105,17,14,0,3,504.0
2860,0,0,0,1,5,1,2011,1,9,2734.514945,92157,69,19,33,0,1,270.381385
2861,0,1,2,0,2,0,2011,1,10,11030.66148,35773,93,25,89,0,2,446.4
2862,0,1,0,0,1,1,2011,2,16,3402.39442,0,99,16,20,0,1,475.2
2863,0,0,0,1,5,1,2011,2,2,6945.016955,15850,61,28,14,0,2,314.528138
2864,0,0,1,0,2,1,2011,1,28,2568.843396,11167,73,0,99,3,1,350.4
2865,0,0,0,1,4,1,2011,2,5,5764.648599,21195,72,23,10,0,9,345.6
2866,0,0,3,0,1,1,2011,1,14,5403.546122,27430,68,25,12,0,4,184.955105
2867,0,0,0,0,2,1,2011,2,18,4899.231772,0,63,21,78,0,7,302.4
2868,1,0,0,0,1,1,2011,1,24,9048.983447,0,119,9,8,0,3,571.2
2869,0,0,0,0,1,1,2011,2,13,8093.898245,59839,107,8,52,2,8,513.6
2870,0,0,2,1,5,1,2011,2,13,2496.766693,0,73,13,33,0,1,350.4
2871,0,0,2,1,4,1,2011,1,25,2602.24525,38166,67,25,5,1,1,236.842746
2872,0,1,0,0,2,0,2011,2,23,6751.437153,0,95,14,78,0,9,456.0
2873,0,1,1,0,2,2,2011,2,9,3621.68883,13457,94,31,28,0,1,285.825083
2874,0,0,2,0,2,1,2011,1,10,6896.088021,0,68,10,53,0,2,326.4
2875,0,1,1,0,2,1,2011,1,25,5438.696611,52721,136,34,29,0,1,550.127548
2876,0,0,2,1,5,0,2011,2,24,14472.583,22012,185,5,69,0,5,75.698305
2877,1,0,1,1,5,1,2011,1,11,2359.423599,19864,63,22,96,0,1,352.394515
2878,0,0,2,0,2,1,2011,2,19,5323.267311,55289,67,10,71,0,3,134.124254
2879,0,1,2,0,2,1,2011,2,24,7390.903278,30449,92,23,47,0,3,501.092992
2880,0,2,1,0,1,1,2011,1,14,11447.5071,27362,144,23,28,0,8,422.78411
2881,0,0,0,0,2,2,2011,2,3,5754.853121,29460,72,3,18,0,5,29.303915
2882,0,1,2,0,0,1,2011,2,19,10244.2435,0,94,23,34,0,2,451.2
2883,0,0,3,0,2,1,2011,2,13,4645.569555,42532,118,13,32,0,1,200.641734
2884,0,0,0,0,2,2,2011,2,26,4887.344366,66707,61,19,24,0,8,71.980757
2885,0,0,1,0,1,1,2011,2,1,2497.808174,68041,64,10,47,0,1,165.570243
2886,0,0,1,1,4,1,2011,2,5,2369.111588,0,65,8,91,0,1,468.0
2887,0,0,1,0,2,1,2011,2,17,4490.597249,0,64,26,11,1,7,307.2
2888,0,1,0,0,2,2,2011,1,7,3719.247732,40968,97,29,53,1,1,465.6
2889,0,0,1,0,2,0,2011,2,8,4198.030023,39913,106,16,61,0,1,344.765129
2890,0,0,1,1,5,1,2011,2,7,2420.711888,31710,62,5,29,0,1,199.551735
2891,1,0,1,0,2,1,2011,1,30,4462.997006,0,73,35,52,3,5,350.4
2892,0,1,1,0,2,1,2011,1,5,6291.655714,89113,78,18,68,0,8,219.362643
2893,1,1,2,0,2,1,2011,1,19,4270.034394,0,122,27,2,0,1,725.870693
2894,0,0,1,0,0,2,2011,1,9,2460.665175,0,67,30,13,0,1,321.6
2895,0,1,0,2,8,1,2011,2,1,19435.62924,38688,249,22,6,0,3,2294.631639
2896,0,0,2,0,1,1,2011,1,9,7374.077921,0,110,19,87,4,3,528.0
2897,0,1,1,1,5,1,2011,1,2,18269.53692,0,127,18,97,0,2,609.6
2898,0,0,0,0,1,0,2011,1,17,11925.71535,28014,104,14,37,0,2,631.594469
2899,0,0,2,0,2,1,2011,1,2,4223.274671,14170,109,9,10,0,1,523.2
2900,0,1,0,0,2,1,2011,1,31,10298.38586,64825,129,1,78,0,4,359.484342
2901,0,0,1,0,1,1,2011,2,27,5229.741907,77357,67,24,38,0,8,29.884537
2902,0,0,1,1,4,0,2011,1,15,2402.81597,21629,62,19,54,0,1,298.626189
2903,1,0,0,0,2,1,2011,1,23,3933.813993,25927,103,6,20,0,1,674.973614
2904,0,2,2,0,1,1,2011,2,13,4299.838835,44388,113,10,74,1,1,496.843023
2905,0,0,2,0,1,1,2011,1,8,7635.554626,54539,63,5,74,0,2,287.453171
2906,1,0,2,1,4,1,2011,2,2,2722.210707,17576,71,29,70,0,1,398.502948
2907,0,1,3,0,2,2,2011,2,4,7291.599536,84629,90,19,17,0,5,411.671832
2908,0,2,1,0,1,1,2011,1,6,58753.88046,24964,185,0,84,0,2,888.0
2909,0,0,0,0,2,2,2011,1,11,5261.037541,43573,66,30,64,0,5,409.684798
2910,0,0,2,1,3,1,2011,2,21,16938.29858,0,69,24,99,0,2,340.780156
2911,0,2,2,2,7,1,2011,1,17,10575.94816,0,105,7,91,0,2,756.0
2912,0,0,2,0,2,2,2011,2,28,5552.331515,35011,70,7,91,0,8,215.728468
2913,0,1,1,0,2,2,2011,2,22,7150.225367,63651,92,19,10,0,3,224.711836
2914,1,0,2,0,1,2,2011,2,14,8717.049833,83846,74,22,94,3,2,355.2
2915,0,0,1,0,2,1,2011,1,14,6847.588918,0,191,2,70,0,1,1317.008182
2916,0,0,2,0,2,1,2011,1,3,5418.726537,39133,67,25,26,0,3,90.524457
2917,1,1,4,0,2,1,2011,2,1,3528.044252,31278,92,24,95,4,1,441.6
2918,1,0,0,0,0,1,2011,1,27,16468.22079,0,63,4,52,0,2,685.12694
2919,1,0,0,0,2,0,2011,2,28,7285.030983,44788,61,6,48,0,2,386.031248
2920,0,0,1,1,4,1,2011,2,12,16963.83934,0,117,26,33,0,2,561.6
2921,0,0,2,0,2,1,2011,1,7,5807.659307,62447,74,9,2,0,7,133.977857
2922,0,0,2,0,1,1,2011,2,7,5068.264582,31475,64,6,3,1,3,22.962412
2923,0,0,2,1,5,1,2011,2,28,8797.829644,80780,109,26,11,0,3,3.55
2924,0,0,1,0,2,0,2011,2,12,4439.900652,88613,111,5,59,0,1,359.36848
2925,0,0,2,1,5,1,2011,2,11,2404.459452,45949,62,0,70,0,1,110.556062
2926,0,0,1,0,1,1,2011,1,13,5066.634057,35596,64,11,92,0,3,307.2
2927,0,0,0,0,2,1,2011,1,15,5890.528762,76875,73,21,4,0,9,17.375878
2928,0,0,1,1,5,1,2011,1,16,2410.498573,41842,61,1,14,0,1,292.8
2929,0,0,1,1,5,1,2011,2,11,5288.240125,28884,72,27,9,1,3,518.4
2930,0,1,0,0,2,2,2011,2,24,26413.54751,24631,83,25,87,1,2,398.4
2931,0,0,2,0,1,1,2011,1,6,16236.47626,0,74,24,54,2,2,680.753091
2932,0,0,1,0,0,1,2011,1,5,5534.576395,71560,69,14,46,0,5,178.700204
2933,0,1,3,0,2,1,2011,1,25,9202.638441,0,80,8,71,0,2,384.0
2934,1,0,0,0,2,0,2011,1,2,2592.437797,72421,65,8,23,0,1,312.0
2935,0,2,3,0,2,1,2011,2,7,8019.856041,54702,199,5,42,0,1,955.2
2936,0,1,0,2,7,2,2011,2,24,6943.741598,0,76,4,43,5,2,547.2
2937,0,0,0,0,0,1,2011,1,28,13367.86562,57335,67,22,18,0,2,407.887715
2938,0,0,2,0,2,1,2011,1,9,5885.335302,0,67,9,20,3,2,482.4
2939,0,1,0,0,1,0,2011,1,8,3479.760165,35033,87,26,53,0,1,490.638202
2940,0,2,2,0,1,1,2011,2,4,9103.8997,65733,113,13,6,0,3,684.948527
2941,0,0,1,2,8,1,2011,2,27,4813.284447,0,69,30,44,0,3,472.611522
2942,0,1,2,0,2,1,2011,2,6,9575.7578,0,88,3,64,0,2,633.6
2943,1,2,3,0,1,1,2011,2,13,13736.1325,16181,181,22,79,0,8,1261.319869
2944,0,0,0,0,0,2,2011,1,3,8090.884414,86180,69,11,43,4,2,48.051339
2945,0,0,0,2,8,1,2011,1,19,8267.119555,36881,104,5,25,0,3,499.2
2946,0,0,0,0,0,0,2011,1,26,2489.16729,47888,64,23,16,1,1,545.083116
2947,1,0,4,0,0,1,2011,1,27,2395.57,21986,63,1,9,0,1,333.696228
2948,0,0,2,1,5,1,2011,1,17,3863.309585,47199,100,3,65,3,1,480.0
2949,0,0,2,0,1,1,2011,1,22,5173.485319,0,69,30,69,0,9,331.2
2950,1,0,1,0,2,1,2011,1,11,4984.618655,86305,62,1,99,0,5,80.73124
2951,0,0,0,1,5,1,2011,1,31,2396.192355,39062,61,2,20,0,1,346.991025
2952,0,0,2,0,2,1,2011,1,8,2631.87754,16976,69,23,54,0,1,238.952528
2953,0,0,0,1,4,1,2011,1,22,6993.838856,0,65,29,35,2,2,468.0
2954,0,0,2,0,1,1,2011,2,18,15055.53836,83283,193,11,46,1,3,273.702709
2955,0,1,0,0,2,1,2011,1,21,3401.881747,41972,86,20,23,0,1,691.709371
2956,0,2,2,0,2,1,2011,2,20,4126.61326,34080,107,11,48,1,1,220.644418
2957,1,0,1,1,5,1,2011,1,30,4462.997006,0,73,35,52,3,5,350.4
2958,0,1,2,0,1,1,2011,1,13,9320.090224,40269,81,0,71,2,2,329.980754
2959,0,1,1,1,4,1,2011,1,4,3663.740198,61894,91,3,21,0,1,436.8
2960,0,0,2,1,5,0,2011,2,2,4962.208409,23300,63,3,35,1,4,339.906034
2961,0,0,1,0,2,1,2011,2,3,2816.758764,66023,70,11,94,0,1,265.629611
2962,0,0,1,1,4,0,2011,2,27,4330.769101,39660,107,3,46,0,1,416.8496
2963,0,1,2,0,1,1,2011,2,13,8262.879764,0,76,4,51,1,2,32.508635
2964,0,2,1,0,2,2,2011,2,28,4666.643522,60466,117,14,3,0,1,784.186389
2965,0,0,2,0,1,1,2011,2,9,5876.054314,32848,74,2,59,0,5,250.454012
2966,0,0,1,0,0,1,2011,2,28,8427.723769,20662,72,10,99,0,2,373.324673
2967,0,2,0,0,2,0,2011,1,24,13023.9329,64985,108,23,94,0,2,16.425514
2968,0,0,0,0,2,0,2011,2,11,8209.59982,68022,103,3,26,0,3,494.4
2969,0,0,2,1,5,1,2011,2,20,2464.238061,72834,65,12,81,3,1,91.941259
2970,0,0,4,0,0,1,2011,1,14,2727.520769,74592,67,9,30,0,1,321.6
2971,0,1,2,0,2,1,2011,1,16,3086.013544,73938,76,34,48,0,1,53.095599
2972,0,1,2,0,2,1,2011,2,18,22067.728,15999,83,2,43,0,2,398.4
2973,0,0,2,0,0,0,2011,1,13,4836.054291,0,69,12,89,0,8,632.081402
2974,0,1,2,0,2,1,2011,1,21,6912.03963,0,96,11,55,0,5,460.8
2975,0,0,3,0,2,0,2011,1,1,2570.761765,0,72,0,93,3,1,345.6
2976,0,1,1,1,4,0,2011,2,6,2991.696011,0,80,9,96,0,1,576.0
2977,0,0,0,0,2,0,2011,1,31,8253.266591,62375,103,35,71,1,3,411.228571
2978,0,1,4,0,2,2,2011,1,23,10477.77713,61427,88,24,12,0,2,422.4
2979,0,0,0,2,6,1,2011,2,5,16373.7273,64396,103,2,46,0,2,355.409311
2980,0,0,2,1,3,1,2011,1,16,5184.94945,49312,65,30,55,1,4,230.104769
2981,0,0,0,0,2,1,2011,2,8,10634.83711,0,61,35,71,0,2,292.8
2982,1,0,0,0,0,1,2011,1,19,15114.40241,28513,100,4,22,1,2,480.0
2983,0,0,0,0,1,1,2011,1,23,11875.89915,0,108,23,55,0,2,518.4
2984,0,2,2,0,1,1,2011,1,25,4369.496687,97321,110,35,46,0,1,74.744643
2985,0,0,2,0,2,1,2011,1,15,7432.856752,58839,65,4,65,3,2,18.965718
2986,0,0,0,1,5,1,2011,1,11,2558.762931,0,72,4,14,0,1,518.4
2987,0,0,1,0,1,1,2011,2,1,5452.171237,88567,67,9,89,0,9,321.6
2988,0,0,2,1,3,1,2011,2,21,2968.077571,91646,74,12,10,0,1,57.678779
2989,0,1,0,0,2,1,2011,2,1,15700.28436,0,211,31,52,0,5,1012.8
2990,0,1,0,1,5,1,2011,1,19,7477.176362,48552,94,5,54,0,9,262.746281
2991,0,0,1,0,1,1,2011,1,7,9407.452895,31485,118,17,79,0,6,294.905685
2992,0,0,0,0,2,0,2011,1,3,4428.038374,0,64,6,47,0,8,628.801638
2993,0,1,2,0,2,2,2011,2,28,10053.55227,16511,135,35,4,0,5,972.0
2994,0,0,2,0,2,1,2011,2,17,2907.898828,51020,73,16,88,0,1,350.4
2995,0,1,2,1,4,1,2011,1,31,7644.763153,43838,97,11,37,0,7,465.6
2996,0,1,2,1,5,0,2011,1,16,9709.746073,0,133,11,30,0,7,827.085431
2997,0,0,1,0,2,1,2011,1,26,8439.615236,22454,110,5,75,2,3,556.097027
2998,0,0,1,0,2,0,2011,2,24,4209.682602,57933,105,10,64,0,1,533.255723
2999,0,1,2,0,2,0,2011,1,9,8556.418397,0,124,7,2,3,6,595.2
3000,0,0,2,0,1,2,2011,1,23,26770.44534,26335,113,32,7,1,2,355.818306
3001,0,1,1,0,2,1,2011,1,19,16265.58682,85322,134,32,55,0,2,735.491986
3002,0,1,0,0,2,1,2011,1,10,3624.901612,37843,92,2,17,0,1,354.455466
3003,0,0,1,0,1,1,2011,1,25,2519.918897,0,67,11,26,0,1,482.4
3004,0,0,2,0,2,0,2011,2,2,4819.183706,74730,61,18,84,0,6,421.235276
3005,0,1,0,2,8,1,2011,2,1,3028.780121,0,94,27,52,1,1,483.881752
3006,0,0,1,0,1,1,2011,2,24,2316.796105,0,64,2,80,0,1,307.2
3007,1,0,2,0,1,0,2011,1,21,13869.92705,28432,118,1,59,0,2,612.300581
3008,1,1,2,0,0,0,2011,2,13,25807.063,71210,214,8,89,1,2,1027.2
3009,0,0,1,1,4,2,2011,1,2,2342.01381,19581,67,2,94,0,1,321.6
3010,0,1,1,2,7,1,2011,1,16,2747.771656,0,80,12,14,0,1,576.0
3011,1,0,3,0,2,0,2011,1,13,5479.555081,56005,68,31,30,1,3,326.4
3012,0,1,2,0,1,1,2011,1,11,9199.539814,0,80,10,11,0,2,572.847549
3013,0,0,0,0,2,1,2011,1,3,8060.161694,23671,69,32,45,0,2,331.2
3014,0,1,0,0,2,1,2011,2,4,6686.128629,22244,84,6,59,0,9,114.815893
3015,0,0,0,0,0,0,2011,2,12,4709.52218,0,66,17,29,0,3,470.576119
3016,0,0,0,1,4,2,2011,1,8,2685.425957,75329,67,15,17,0,1,45.905292
3017,0,2,0,0,2,2,2011,2,4,3920.511337,0,108,2,55,1,1,525.392239
3018,0,0,2,0,2,1,2011,1,10,5493.698779,44369,68,13,22,0,8,185.291566
3019,0,2,0,0,2,1,2011,2,21,8521.738901,37910,108,7,9,0,7,518.4
3020,0,0,0,0,2,1,2011,1,8,2414.072446,0,71,25,30,0,1,511.2
3021,1,0,2,0,2,1,2011,2,26,4282.947971,40864,109,16,70,1,1,166.937747
3022,0,0,2,1,4,1,2011,2,4,5918.330563,94846,73,15,68,0,7,305.031114
3023,1,1,0,0,2,1,2011,2,20,7519.133631,96306,95,12,17,1,6,185.355353
3024,0,0,4,1,4,1,2011,1,26,4472.334422,53519,111,7,37,0,1,520.036279
3025,0,0,1,0,2,1,2011,1,21,5531.627731,50648,69,27,50,1,9,331.2
3026,0,0,1,1,5,0,2011,2,17,8435.176463,64692,70,17,80,0,2,336.0
3027,0,0,0,1,5,1,2011,1,7,10196.1106,0,100,9,75,0,2,720.0
3028,0,0,0,1,4,1,2011,1,26,20552.62128,0,187,22,97,1,2,1430.336183
3029,0,0,1,0,1,2,2011,1,24,3915.798108,0,109,2,86,0,1,784.8
3030,0,0,3,0,2,2,2011,1,11,6010.502178,49311,74,25,85,0,3,355.2
3031,0,0,0,0,0,1,2011,1,22,2854.114491,71126,71,11,72,0,1,324.739746
3032,0,0,3,0,2,1,2011,2,11,5994.255419,74284,74,27,5,0,3,268.130863
3033,0,0,1,0,1,1,2011,1,4,4477.45201,41402,119,26,26,4,1,571.2
3034,0,0,0,0,2,2,2011,2,5,5544.909083,79619,71,3,34,3,6,280.89705
3035,1,0,0,0,1,1,2011,2,25,3600.934326,25147,101,7,54,0,1,694.598288
3036,0,1,0,1,4,1,2011,2,27,9934.865795,56379,125,0,59,1,8,600.0
3037,0,1,1,0,1,1,2011,2,17,6874.84827,0,96,35,27,0,6,691.2
3038,0,0,0,0,1,2,2011,2,6,2374.147419,48911,61,15,6,0,1,292.8
3039,0,1,2,0,1,1,2011,2,23,9162.063169,29723,80,8,79,0,2,20.985105
3040,0,1,3,1,5,1,2011,1,12,7380.086414,21841,91,33,47,0,7,436.8
3041,0,0,1,0,2,1,2011,2,10,2655.996158,31796,68,27,16,0,1,377.442796
3042,0,0,1,1,5,0,2011,1,23,7591.109246,0,105,0,16,0,4,504.0
3043,1,1,1,0,0,1,2011,2,3,5015.009472,48567,130,12,15,0,1,624.0
3044,0,0,2,0,2,1,2011,1,12,4603.975141,66161,118,19,86,0,1,457.593764
3045,1,0,3,0,2,0,2011,1,19,2551.226692,79751,63,15,67,0,1,392.235698
3046,0,0,1,0,2,2,2011,2,1,5641.35916,39469,71,1,29,0,4,315.560161
3047,0,0,3,0,0,1,2011,1,28,5463.913828,44305,67,33,39,0,9,214.772284
3048,0,0,1,0,2,1,2011,1,10,4866.647452,0,68,4,17,0,9,444.030724
3049,0,0,4,0,2,1,2011,1,25,2779.85389,38893,69,12,60,0,1,279.960213
3050,0,0,2,1,4,0,2011,2,10,4563.018085,39187,118,32,43,1,1,566.4
3051,0,2,2,0,2,1,2011,2,26,14376.55039,70341,179,11,43,0,3,253.511935
3052,0,0,1,0,1,1,2011,2,12,2279.747148,0,64,9,95,0,1,460.8
3053,0,0,1,1,4,1,2011,2,1,5380.316469,0,73,11,95,0,3,350.4
3054,0,0,0,1,5,2,2011,1,2,8708.27928,30090,73,10,3,0,2,329.517492
3055,0,1,3,0,2,1,2011,1,16,18611.45356,49673,232,27,57,0,7,1021.654003
3056,0,0,2,0,1,1,2011,1,4,2215.912948,0,66,31,14,0,1,389.944994
3057,0,0,0,0,0,0,2011,1,28,7780.903354,0,70,29,93,0,2,504.0
3058,0,0,0,0,2,2,2011,2,7,2860.864563,50332,72,2,11,0,1,345.6
3059,0,0,1,1,5,1,2011,2,18,5577.942343,70190,71,20,22,0,3,15.169017
3060,0,1,3,0,0,1,2011,2,4,7268.096004,38179,90,12,91,1,3,374.716271
3061,0,2,1,0,1,1,2011,1,17,4060.956163,0,115,18,30,1,1,699.823461
3062,0,0,1,2,7,0,2011,1,9,7813.411572,25859,74,0,44,0,2,355.2
3063,0,0,3,0,0,1,2011,2,9,4762.156975,36529,118,6,41,0,1,255.005116
3064,0,0,1,0,1,1,2011,2,14,14166.20344,67588,118,0,58,0,2,566.4
3065,0,1,0,0,2,1,2011,1,6,4354.398727,0,121,30,85,0,1,871.2
3066,0,0,2,0,1,1,2011,1,5,2880.348532,81565,71,19,54,0,1,190.642833
3067,0,1,1,0,2,0,2011,2,19,19185.0725,35322,244,4,33,0,5,76.826503
3068,0,0,1,1,4,1,2011,2,21,5329.075482,43671,67,6,67,0,3,190.649902
3069,0,0,1,1,5,1,2011,2,17,4883.805481,58682,61,24,34,0,4,206.810286
3070,0,0,2,0,2,1,2011,2,25,4510.194071,44230,114,2,45,0,1,738.222494
3071,0,0,1,0,0,0,2011,2,10,15304.51777,40269,193,32,27,0,3,926.4
3072,0,0,2,1,3,1,2011,1,25,5237.935672,31756,66,34,44,0,8,160.855921
3073,0,0,4,0,0,1,2011,2,25,15119.55539,47725,63,10,66,0,2,142.205246
3074,0,0,1,0,2,1,2011,1,26,5860.01804,38684,74,1,22,0,6,376.760016
3075,0,0,0,1,5,1,2011,1,28,32306.28587,36301,118,11,85,0,2,647.954067
3076,0,0,0,0,2,1,2011,1,26,4655.392106,0,67,18,44,0,3,482.4
3077,0,0,2,0,0,1,2011,2,8,5326.501981,22268,67,12,70,0,8,294.803913
3078,0,1,2,2,7,1,2011,1,22,6513.612638,50037,81,24,91,0,6,303.384527
3079,0,2,1,1,3,1,2011,1,16,3491.741616,0,104,30,88,0,1,748.8
3080,0,1,3,0,0,1,2011,2,4,7870.360084,75740,98,8,42,0,3,46.702524
3081,0,0,2,1,5,1,2011,2,1,4274.618943,39621,109,4,23,1,1,25.292113
3082,0,1,1,1,4,0,2011,1,29,7189.106255,75838,90,6,64,0,6,428.907968
3083,1,2,1,2,7,1,2011,2,16,11315.20373,11885,101,18,39,0,2,484.8
3084,0,0,0,0,2,1,2011,1,28,2480.529264,29444,63,5,84,0,1,302.4
3085,0,2,0,0,2,0,2011,2,1,7344.836277,64371,181,4,50,0,1,868.8
3086,0,1,0,0,2,0,2011,1,2,6974.922464,26514,91,16,58,0,3,655.2
3087,1,0,0,0,1,2,2011,1,1,20096.89337,92766,71,17,15,0,2,379.029102
3088,0,0,2,2,6,0,2011,2,19,5623.611187,31504,71,8,27,0,3,340.8
3089,0,0,0,0,2,1,2011,1,19,2828.095211,98680,72,27,38,2,1,345.6
3090,0,0,2,0,2,1,2011,2,24,7294.492993,0,113,12,66,2,7,733.737214
3091,0,1,2,0,2,1,2011,2,17,5583.575264,76927,138,2,46,0,1,114.743547
3092,0,0,1,0,2,1,2011,1,5,25763.41423,78804,71,35,93,0,2,389.636991
3093,1,0,0,1,5,1,2011,1,10,5639.941974,73168,70,21,50,0,3,425.800112
3094,0,2,3,0,2,1,2011,1,8,4576.759564,48569,114,0,14,0,1,434.7579
3095,0,0,1,0,2,1,2011,2,2,2875.43239,84768,72,6,31,0,1,110.484661
3096,0,1,0,1,3,1,2011,2,9,3031.399321,0,86,7,31,0,1,619.2
3097,1,1,0,1,5,1,2011,2,7,5979.724161,57693,76,16,56,0,3,547.2
3098,0,0,2,0,2,1,2011,1,21,2242.244448,0,65,18,48,0,1,85.612463
3099,0,0,0,1,3,1,2011,1,7,16547.63728,46593,70,3,81,0,2,129.151543
3100,0,2,2,0,1,1,2011,2,27,15814.74557,0,146,7,50,0,2,1055.43784
3101,0,0,3,0,0,0,2011,1,14,4879.384813,67163,61,17,41,2,5,33.192803
3102,0,0,3,0,1,1,2011,2,7,5494.87251,89205,68,28,86,0,6,165.523154
3103,0,1,4,0,0,1,2011,1,21,5060.303189,0,138,23,76,0,1,570.777441
3104,0,1,1,2,7,1,2011,1,7,11269.23099,65448,94,28,66,0,2,451.2
3105,0,1,0,1,4,1,2011,1,3,10552.87837,77627,88,14,38,0,2,205.169178
3106,0,1,1,0,1,0,2011,1,31,7517.378484,37695,96,17,3,0,3,460.8
3107,0,1,2,0,0,1,2011,2,3,6298.177143,89411,78,14,99,0,4,116.237322
3108,0,0,2,1,5,0,2011,1,30,7821.945982,0,114,27,39,0,4,914.31553
3109,0,0,3,0,2,0,2011,2,6,22806.46912,10337,67,16,56,0,2,321.6
3110,1,0,2,2,8,1,2011,2,11,4386.277558,10621,67,28,22,0,5,321.6
3111,0,1,0,0,2,1,2011,1,23,3499.988408,16711,91,29,50,1,1,580.622219
3112,0,0,2,0,1,1,2011,2,14,7528.092744,0,106,0,44,0,7,508.8
3113,0,0,2,0,0,1,2011,2,8,2732.613084,42968,69,15,85,0,1,331.2
3114,1,2,3,0,1,1,2011,2,13,13736.1325,16181,181,22,79,0,8,1261.319869
3115,0,1,0,0,0,1,2011,1,27,7060.212867,85412,88,33,92,0,3,134.684555
3116,0,1,0,1,4,1,2011,2,26,3732.305945,75774,92,30,55,1,1,441.6
3117,0,0,3,0,1,1,2011,1,31,4064.182317,26599,101,24,83,0,1,254.380731
3118,0,0,1,0,2,0,2011,1,3,5754.746414,34847,73,26,24,0,7,525.6
3119,0,0,0,0,2,2,2011,1,2,8460.80939,0,115,13,43,0,4,552.0
3120,0,0,1,0,2,1,2011,2,21,5638.150224,85896,70,28,27,0,3,48.629646
3121,0,0,4,0,2,0,2011,1,1,7163.540342,0,66,8,11,0,2,316.8
3122,0,0,2,0,2,1,2011,2,18,2803.796963,43775,70,3,42,0,1,310.744656
3123,0,0,0,0,2,1,2011,2,3,20940.30306,0,67,11,6,0,2,482.4
3124,0,1,0,0,2,2,2011,1,7,3130.67843,42056,78,21,2,0,1,221.951098
3125,0,0,0,0,1,1,2011,1,23,3741.570763,13093,100,30,73,0,1,514.507039
3126,0,1,2,0,2,1,2011,2,23,3439.089657,98278,85,26,60,0,1,367.577872
